region,date,strain,share
USA,2023-08-05,3,0.438870698586969
USA,2023-08-05,4,0.000312793449549339
USA,2023-08-19,0,0
USA,2023-08-19,1,0.000114397612216151
USA,2023-08-19,2,0.522251213128676
USA,2023-08-19,3,0.477138567408065
USA,2023-08-19,4,0.000495821851042624
USA,2023-09-02,0,5.84823274787148e-05
USA,2023-09-02,1,0.000101151981183643
USA,2023-09-02,2,0.456773794534345
USA,2023-09-02,3,0.540364628993511
USA,2023-09-02,4,0.00270194216348143
USA,2023-09-16,0,0.000113039134198842
USA,2023-09-16,1,0
USA,2023-09-16,2,0.40941443023547
USA,2023-09-16,3,0.588497686102104
USA,2023-09-16,4,0.00197484452822706
USA,2023-09-30,0,6.33644583824118e-05
USA,2023-09-30,1,0.000288818177746515
USA,2023-09-30,2,0.349390055386153
USA,2023-09-30,3,0.646671342664653
USA,2023-09-30,4,0.00358641931306499
USA,2023-10-14,0,0
USA,2023-10-14,1,0.000934343353754617
USA,2023-10-14,2,0.306832654390203
USA,2023-10-14,3,0.687433637565111
USA,2023-10-14,4,0.00479936469093144
USA,2023-10-28,0,0
USA,2023-10-28,1,0.00149121910514502
USA,2023-10-28,2,0.245491877479471
USA,2023-10-28,3,0.738939454595949
USA,2023-10-28,4,0.0140774488194353
USA,2023-11-11,0,0
USA,2023-11-11,1,0.000895499875795113
USA,2023-11-11,2,0.190015951785334
USA,2023-11-11,3,0.759525237297875
USA,2023-11-11,4,0.0495633110409954
USA,2023-11-25,0,0
USA,2023-11-25,1,0.00160323000193937
USA,2023-11-25,2,0.141008556261092
USA,2023-11-25,3,0.75287989493809
USA,2023-11-25,4,0.104508318798879
USA,2023-12-09,0,0
USA,2023-12-09,1,0.00303161664541078
USA,2023-12-09,2,0.107542375464805
USA,2023-12-09,3,0.633441647149348
USA,2023-12-09,4,0.255984360740436
USA,2023-12-23,0,0
USA,2023-12-23,1,0.00393548064622104
USA,2023-12-23,2,0.0731746853751204
USA,2023-12-23,3,0.438632552189733
USA,2023-12-23,4,0.484257281788925
USA,2024-01-06,0,0
USA,2024-01-06,1,0.00312261517937146
USA,2024-01-06,2,0.0416056174597657
USA,2024-01-06,3,0.243682654140209
USA,2024-01-06,4,0.711589113220654
USA,2024-01-20,0,0.00060805651934936
USA,2024-01-20,1,0.00647334034171807
USA,2024-01-20,2,0.0170384049250349
USA,2024-01-20,3,0.10980283788704
USA,2024-01-20,4,0.866077360326857
USA,2024-02-03,0,6.54271631154857e-05
USA,2024-02-03,1,0.00585486909795611
USA,2024-02-03,2,0.00861799872261629
USA,2024-02-03,3,0.0410662073178307
USA,2024-02-03,4,0.944395497698481
USA,2024-02-17,0,0.000154996879647633
USA,2024-02-17,1,0.00723662633920186
USA,2024-02-17,2,0.00501810166449046
USA,2024-02-17,3,0.0226999009076644
USA,2024-02-17,4,0.964890374208996
USA,2024-03-02,0,0.000107687685385235
USA,2024-03-02,1,0.00925822612991907
USA,2024-03-02,2,0.00401305282660636
USA,2024-03-02,3,0.00996623412445413
USA,2024-03-02,4,0.976654799233635
USA,2024-03-16,0,0.00222238112596278
USA,2024-03-16,1,0.00295648500780039
USA,2024-03-16,2,0.00340944321702699
USA,2024-03-16,3,0.00766628015518636
USA,2024-03-16,4,0.983745410494023
