"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Connecticut",2021-09-04,"283"
"Connecticut",2021-08-28,"372"
"Connecticut",2021-08-21,"332"
"Connecticut",2021-08-14,"306"
"Connecticut",2021-08-07,"226"
"Connecticut",2021-07-31,"151"
"Connecticut",2021-07-24,"105"
"Connecticut",2021-07-17,"67"
"Connecticut",2021-07-10,"46"
"Connecticut",2021-07-03,"46"
"Connecticut",2021-06-26,"66"
"Connecticut",2021-06-19,"59"
"Connecticut",2021-06-12,"81"
"Connecticut",2021-06-05,"115"
"Connecticut",2021-05-29,"119"
"Connecticut",2021-05-22,"255"
"Connecticut",2021-05-15,"317"
"Connecticut",2021-05-08,"409"
"Connecticut",2021-05-01,"513"
"Connecticut",2021-04-24,"553"
"Connecticut",2021-04-17,"635"
"Connecticut",2021-04-10,"687"
"Connecticut",2021-04-03,"640"
"Connecticut",2021-03-27,"589"
"Connecticut",2021-03-20,"508"
"Connecticut",2021-03-13,"518"
"Connecticut",2021-03-06,"532"
"Connecticut",2021-02-27,"525"
"Connecticut",2021-02-20,"577"
"Connecticut",2021-02-13,"649"
"Connecticut",2021-02-06,"782"
"Connecticut",2021-01-30,"843"
"Connecticut",2021-01-23,"975"
"Connecticut",2021-01-16,"1048"
"Connecticut",2021-01-09,"1073"
"Connecticut",2021-01-02,"914"
"Connecticut",2020-12-26,"990"
"Connecticut",2020-12-19,"917"
"Connecticut",2020-12-12,"1049"
"Connecticut",2020-12-05,"936"
"Connecticut",2020-11-28,"808"
"Connecticut",2020-11-21,"694"
"Connecticut",2020-11-14,"658"
"Connecticut",2020-11-07,"370"
"Connecticut",2020-10-31,"298"
"Connecticut",2020-10-24,"213"
"Connecticut",2020-10-17,"162"
"Connecticut",2020-10-10,"132"
"Connecticut",2020-10-03,"113"
"Connecticut",2020-09-26,"69"
"Connecticut",2020-09-19,"92"
"Connecticut",2020-09-12,"62"
"Connecticut",2020-09-05,"78"
"Connecticut",2020-08-29,"62"
"Connecticut",2020-08-22,"77"
"Connecticut",2020-08-15,"51"
"Connecticut",2020-08-08,"101"
"Connecticut",2020-08-01,"N/A"
"Connecticut",2020-07-25,"N/A"
"Connecticut",2020-07-18,"N/A"
"Connecticut",2020-07-11,"N/A"
"Connecticut",2020-07-04,"N/A"
"Connecticut",2020-06-27,"N/A"
"Connecticut",2020-06-20,"N/A"
"Connecticut",2020-06-13,"N/A"
"Connecticut",2020-06-06,"N/A"
"Connecticut",2020-05-30,"N/A"
"Connecticut",2020-05-23,"N/A"
"Connecticut",2020-05-16,"N/A"
"Connecticut",2020-05-09,"N/A"
"Connecticut",2020-05-02,"N/A"
"Connecticut",2020-04-25,"N/A"
"Connecticut",2020-04-18,"N/A"
"Connecticut",2020-04-11,"N/A"
"Connecticut",2020-04-04,"N/A"
"Connecticut",2020-03-28,"N/A"
"Connecticut",2020-03-21,"N/A"
"Connecticut",2020-03-14,"N/A"
"Connecticut",2020-03-07,"N/A"
"Connecticut",2020-02-29,"N/A"
"Connecticut",2020-02-22,"N/A"
"Connecticut",2020-02-15,"N/A"
"Connecticut",2020-02-08,"N/A"
"Connecticut",2020-02-01,"N/A"
"Connecticut",2020-01-25,"N/A"
"Connecticut",2020-01-18,"N/A"
"Connecticut",2020-01-11,"N/A"
