"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Nebraska",2020-11-28,"759"
"Nebraska",2020-11-21,"952"
"Nebraska",2020-11-14,"877"
"Nebraska",2020-11-07,"687"
"Nebraska",2020-10-31,"495"
"Nebraska",2020-10-24,"349"
"Nebraska",2020-10-17,"287"
"Nebraska",2020-10-10,"210"
"Nebraska",2020-10-03,"168"
"Nebraska",2020-09-26,"147"
"Nebraska",2020-09-19,"129"
"Nebraska",2020-09-12,"95"
"Nebraska",2020-09-05,"91"
"Nebraska",2020-08-29,"81"
"Nebraska",2020-08-22,"71"
"Nebraska",2020-08-15,"84"
"Nebraska",2020-08-08,"21"
"Nebraska",2020-08-01,"N/A"
"Nebraska",2020-07-25,"N/A"
"Nebraska",2020-07-18,"N/A"
"Nebraska",2020-07-11,"N/A"
"Nebraska",2020-07-04,"N/A"
"Nebraska",2020-06-27,"N/A"
"Nebraska",2020-06-20,"N/A"
"Nebraska",2020-06-13,"N/A"
"Nebraska",2020-06-06,"N/A"
"Nebraska",2020-05-30,"N/A"
"Nebraska",2020-05-23,"N/A"
"Nebraska",2020-05-16,"N/A"
"Nebraska",2020-05-09,"N/A"
"Nebraska",2020-05-02,"N/A"
"Nebraska",2020-04-25,"N/A"
"Nebraska",2020-04-18,"N/A"
"Nebraska",2020-04-11,"N/A"
"Nebraska",2020-04-04,"N/A"
"Nebraska",2020-03-28,"N/A"
"Nebraska",2020-03-21,"N/A"
"Nebraska",2020-03-14,"N/A"
"Nebraska",2020-03-07,"N/A"
"Nebraska",2020-02-29,"N/A"
"Nebraska",2020-02-22,"N/A"
"Nebraska",2020-02-15,"N/A"
"Nebraska",2020-02-08,"N/A"
"Nebraska",2020-02-01,"N/A"
"Nebraska",2020-01-25,"N/A"
"Nebraska",2020-01-18,"N/A"
"Nebraska",2020-01-11,"N/A"
