"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Mississippi",2022-08-20,"315"
"Mississippi",2022-08-13,"293"
"Mississippi",2022-08-06,"379"
"Mississippi",2022-07-30,"428"
"Mississippi",2022-07-23,"459"
"Mississippi",2022-07-16,"444"
"Mississippi",2022-07-09,"376"
"Mississippi",2022-07-02,"321"
"Mississippi",2022-06-25,"301"
"Mississippi",2022-06-18,"225"
"Mississippi",2022-06-11,"152"
"Mississippi",2022-06-04,"129"
"Mississippi",2022-05-28,"67"
"Mississippi",2022-05-21,"81"
"Mississippi",2022-05-14,"60"
"Mississippi",2022-05-07,"41"
"Mississippi",2022-04-30,"30"
"Mississippi",2022-04-23,"34"
"Mississippi",2022-04-16,"22"
"Mississippi",2022-04-09,"17"
"Mississippi",2022-04-02,"31"
"Mississippi",2022-03-26,"47"
"Mississippi",2022-03-19,"65"
"Mississippi",2022-03-12,"85"
"Mississippi",2022-03-05,"145"
"Mississippi",2022-02-26,"245"
"Mississippi",2022-02-19,"359"
"Mississippi",2022-02-12,"670"
"Mississippi",2022-02-05,"1005"
"Mississippi",2022-01-29,"1309"
"Mississippi",2022-01-22,"1360"
"Mississippi",2022-01-15,"1342"
"Mississippi",2022-01-08,"1088"
"Mississippi",2022-01-01,"670"
"Mississippi",2021-12-25,"224"
"Mississippi",2021-12-18,"174"
"Mississippi",2021-12-11,"183"
"Mississippi",2021-12-04,"166"
"Mississippi",2021-11-27,"143"
"Mississippi",2021-11-20,"121"
"Mississippi",2021-11-13,"98"
"Mississippi",2021-11-06,"130"
"Mississippi",2021-10-30,"159"
"Mississippi",2021-10-23,"231"
"Mississippi",2021-10-16,"202"
"Mississippi",2021-10-09,"268"
"Mississippi",2021-10-02,"320"
"Mississippi",2021-09-25,"476"
"Mississippi",2021-09-18,"544"
"Mississippi",2021-09-11,"793"
"Mississippi",2021-09-04,"1017"
"Mississippi",2021-08-28,"1141"
"Mississippi",2021-08-21,"1289"
"Mississippi",2021-08-14,"1337"
"Mississippi",2021-08-07,"1106"
"Mississippi",2021-07-31,"755"
"Mississippi",2021-07-24,"510"
"Mississippi",2021-07-17,"360"
"Mississippi",2021-07-10,"263"
"Mississippi",2021-07-03,"209"
"Mississippi",2021-06-26,"230"
"Mississippi",2021-06-19,"223"
"Mississippi",2021-06-12,"242"
"Mississippi",2021-06-05,"219"
"Mississippi",2021-05-29,"177"
"Mississippi",2021-05-22,"183"
"Mississippi",2021-05-15,"169"
"Mississippi",2021-05-08,"185"
"Mississippi",2021-05-01,"193"
"Mississippi",2021-04-24,"169"
"Mississippi",2021-04-17,"134"
"Mississippi",2021-04-10,"122"
"Mississippi",2021-04-03,"126"
"Mississippi",2021-03-27,"148"
"Mississippi",2021-03-20,"184"
"Mississippi",2021-03-13,"225"
"Mississippi",2021-03-06,"254"
"Mississippi",2021-02-27,"330"
"Mississippi",2021-02-20,"280"
"Mississippi",2021-02-13,"391"
"Mississippi",2021-02-06,"527"
"Mississippi",2021-01-30,"636"
"Mississippi",2021-01-23,"778"
"Mississippi",2021-01-16,"933"
"Mississippi",2021-01-09,"1145"
"Mississippi",2021-01-02,"1164"
"Mississippi",2020-12-26,"1146"
"Mississippi",2020-12-19,"1040"
"Mississippi",2020-12-12,"1038"
"Mississippi",2020-12-05,"951"
"Mississippi",2020-11-28,"881"
"Mississippi",2020-11-21,"825"
"Mississippi",2020-11-14,"606"
"Mississippi",2020-11-07,"497"
"Mississippi",2020-10-31,"500"
"Mississippi",2020-10-24,"607"
"Mississippi",2020-10-17,"576"
"Mississippi",2020-10-10,"555"
"Mississippi",2020-10-03,"384"
"Mississippi",2020-09-26,"395"
"Mississippi",2020-09-19,"447"
"Mississippi",2020-09-12,"481"
"Mississippi",2020-09-05,"554"
"Mississippi",2020-08-29,"595"
"Mississippi",2020-08-22,"611"
"Mississippi",2020-08-15,"791"
"Mississippi",2020-08-08,"766"
"Mississippi",2020-08-01,"N/A"
"Mississippi",2020-07-25,"N/A"
"Mississippi",2020-07-18,"N/A"
"Mississippi",2020-07-11,"N/A"
"Mississippi",2020-07-04,"N/A"
"Mississippi",2020-06-27,"N/A"
"Mississippi",2020-06-20,"N/A"
"Mississippi",2020-06-13,"N/A"
"Mississippi",2020-06-06,"N/A"
"Mississippi",2020-05-30,"N/A"
"Mississippi",2020-05-23,"N/A"
"Mississippi",2020-05-16,"N/A"
"Mississippi",2020-05-09,"N/A"
"Mississippi",2020-05-02,"N/A"
"Mississippi",2020-04-25,"N/A"
"Mississippi",2020-04-18,"N/A"
"Mississippi",2020-04-11,"N/A"
"Mississippi",2020-04-04,"N/A"
"Mississippi",2020-03-28,"N/A"
"Mississippi",2020-03-21,"N/A"
"Mississippi",2020-03-14,"N/A"
"Mississippi",2020-03-07,"N/A"
"Mississippi",2020-02-29,"N/A"
"Mississippi",2020-02-22,"N/A"
"Mississippi",2020-02-15,"N/A"
"Mississippi",2020-02-08,"N/A"
"Mississippi",2020-02-01,"N/A"
"Mississippi",2020-01-25,"N/A"
"Mississippi",2020-01-18,"N/A"
"Mississippi",2020-01-11,"N/A"
