"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Colorado",2022-12-10,"695"
"Colorado",2022-12-03,"850"
"Colorado",2022-11-26,"782"
"Colorado",2022-11-19,"693"
"Colorado",2022-11-12,"596"
"Colorado",2022-11-05,"501"
"Colorado",2022-10-29,"376"
"Colorado",2022-10-22,"301"
"Colorado",2022-10-15,"265"
"Colorado",2022-10-08,"236"
"Colorado",2022-10-01,"271"
"Colorado",2022-09-24,"265"
"Colorado",2022-09-17,"321"
"Colorado",2022-09-10,"308"
"Colorado",2022-09-03,"352"
"Colorado",2022-08-27,"359"
"Colorado",2022-08-20,"370"
"Colorado",2022-08-13,"445"
"Colorado",2022-08-06,"496"
"Colorado",2022-07-30,"510"
"Colorado",2022-07-23,"598"
"Colorado",2022-07-16,"631"
"Colorado",2022-07-09,"682"
"Colorado",2022-07-02,"587"
"Colorado",2022-06-25,"579"
"Colorado",2022-06-18,"566"
"Colorado",2022-06-11,"640"
"Colorado",2022-06-04,"482"
"Colorado",2022-05-28,"381"
"Colorado",2022-05-21,"346"
"Colorado",2022-05-14,"259"
"Colorado",2022-05-07,"255"
"Colorado",2022-04-30,"183"
"Colorado",2022-04-23,"185"
"Colorado",2022-04-16,"111"
"Colorado",2022-04-09,"101"
"Colorado",2022-04-02,"123"
"Colorado",2022-03-26,"133"
"Colorado",2022-03-19,"150"
"Colorado",2022-03-12,"230"
"Colorado",2022-03-05,"279"
"Colorado",2022-02-26,"443"
"Colorado",2022-02-19,"603"
"Colorado",2022-02-12,"871"
"Colorado",2022-02-05,"1247"
"Colorado",2022-01-29,"1804"
"Colorado",2022-01-22,"2091"
"Colorado",2022-01-15,"2429"
"Colorado",2022-01-08,"2317"
"Colorado",2022-01-01,"1654"
"Colorado",2021-12-25,"1161"
"Colorado",2021-12-18,"1043"
"Colorado",2021-12-11,"1315"
"Colorado",2021-12-04,"1489"
"Colorado",2021-11-27,"1590"
"Colorado",2021-11-20,"1690"
"Colorado",2021-11-13,"1650"
"Colorado",2021-11-06,"1521"
"Colorado",2021-10-30,"1359"
"Colorado",2021-10-23,"1341"
"Colorado",2021-10-16,"1235"
"Colorado",2021-10-09,"1061"
"Colorado",2021-10-02,"970"
"Colorado",2021-09-25,"993"
"Colorado",2021-09-18,"955"
"Colorado",2021-09-11,"984"
"Colorado",2021-09-04,"1000"
"Colorado",2021-08-28,"835"
"Colorado",2021-08-21,"852"
"Colorado",2021-08-14,"640"
"Colorado",2021-08-07,"579"
"Colorado",2021-07-31,"459"
"Colorado",2021-07-24,"389"
"Colorado",2021-07-17,"323"
"Colorado",2021-07-10,"371"
"Colorado",2021-07-03,"329"
"Colorado",2021-06-26,"294"
"Colorado",2021-06-19,"313"
"Colorado",2021-06-12,"374"
"Colorado",2021-06-05,"469"
"Colorado",2021-05-29,"526"
"Colorado",2021-05-22,"646"
"Colorado",2021-05-15,"677"
"Colorado",2021-05-08,"839"
"Colorado",2021-05-01,"782"
"Colorado",2021-04-24,"676"
"Colorado",2021-04-17,"555"
"Colorado",2021-04-10,"601"
"Colorado",2021-04-03,"490"
"Colorado",2021-03-27,"438"
"Colorado",2021-03-20,"426"
"Colorado",2021-03-13,"373"
"Colorado",2021-03-06,"414"
"Colorado",2021-02-27,"475"
"Colorado",2021-02-20,"508"
"Colorado",2021-02-13,"540"
"Colorado",2021-02-06,"626"
"Colorado",2021-01-30,"681"
"Colorado",2021-01-23,"837"
"Colorado",2021-01-16,"908"
"Colorado",2021-01-09,"957"
"Colorado",2021-01-02,"1054"
"Colorado",2020-12-26,"1150"
"Colorado",2020-12-19,"1396"
"Colorado",2020-12-12,"1677"
"Colorado",2020-12-05,"1882"
"Colorado",2020-11-28,"1886"
"Colorado",2020-11-21,"1850"
"Colorado",2020-11-14,"1544"
"Colorado",2020-11-07,"1096"
"Colorado",2020-10-31,"742"
"Colorado",2020-10-24,"562"
"Colorado",2020-10-17,"458"
"Colorado",2020-10-10,"281"
"Colorado",2020-10-03,"204"
"Colorado",2020-09-26,"207"
"Colorado",2020-09-19,"145"
"Colorado",2020-09-12,"118"
"Colorado",2020-09-05,"139"
"Colorado",2020-08-29,"137"
"Colorado",2020-08-22,"147"
"Colorado",2020-08-15,"256"
"Colorado",2020-08-08,"316"
"Colorado",2020-08-01,"N/A"
"Colorado",2020-07-25,"N/A"
"Colorado",2020-07-18,"N/A"
"Colorado",2020-07-11,"N/A"
"Colorado",2020-07-04,"N/A"
"Colorado",2020-06-27,"N/A"
"Colorado",2020-06-20,"N/A"
"Colorado",2020-06-13,"N/A"
"Colorado",2020-06-06,"N/A"
"Colorado",2020-05-30,"N/A"
"Colorado",2020-05-23,"N/A"
"Colorado",2020-05-16,"N/A"
"Colorado",2020-05-09,"N/A"
"Colorado",2020-05-02,"N/A"
"Colorado",2020-04-25,"N/A"
"Colorado",2020-04-18,"N/A"
"Colorado",2020-04-11,"N/A"
"Colorado",2020-04-04,"N/A"
"Colorado",2020-03-28,"N/A"
"Colorado",2020-03-21,"N/A"
"Colorado",2020-03-14,"N/A"
"Colorado",2020-03-07,"N/A"
"Colorado",2020-02-29,"N/A"
"Colorado",2020-02-22,"N/A"
"Colorado",2020-02-15,"N/A"
"Colorado",2020-02-08,"N/A"
"Colorado",2020-02-01,"N/A"
"Colorado",2020-01-25,"N/A"
"Colorado",2020-01-18,"N/A"
"Colorado",2020-01-11,"N/A"
