"Geography","Date","Weekly COVID-19 Hospital Admissions"
"New Hampshire",2021-10-30,"162"
"New Hampshire",2021-10-23,"187"
"New Hampshire",2021-10-16,"139"
"New Hampshire",2021-10-09,"115"
"New Hampshire",2021-10-02,"131"
"New Hampshire",2021-09-25,"126"
"New Hampshire",2021-09-18,"109"
"New Hampshire",2021-09-11,"137"
"New Hampshire",2021-09-04,"132"
"New Hampshire",2021-08-28,"155"
"New Hampshire",2021-08-21,"102"
"New Hampshire",2021-08-14,"70"
"New Hampshire",2021-08-07,"38"
"New Hampshire",2021-07-31,"28"
"New Hampshire",2021-07-24,"31"
"New Hampshire",2021-07-17,"19"
"New Hampshire",2021-07-10,"20"
"New Hampshire",2021-07-03,"11"
"New Hampshire",2021-06-26,"10"
"New Hampshire",2021-06-19,"17"
"New Hampshire",2021-06-12,"23"
"New Hampshire",2021-06-05,"28"
"New Hampshire",2021-05-29,"50"
"New Hampshire",2021-05-22,"66"
"New Hampshire",2021-05-15,"54"
"New Hampshire",2021-05-08,"91"
"New Hampshire",2021-05-01,"77"
"New Hampshire",2021-04-24,"114"
"New Hampshire",2021-04-17,"139"
"New Hampshire",2021-04-10,"109"
"New Hampshire",2021-04-03,"86"
"New Hampshire",2021-03-27,"80"
"New Hampshire",2021-03-20,"78"
"New Hampshire",2021-03-13,"80"
"New Hampshire",2021-03-06,"77"
"New Hampshire",2021-02-27,"82"
"New Hampshire",2021-02-20,"81"
"New Hampshire",2021-02-13,"92"
"New Hampshire",2021-02-06,"131"
"New Hampshire",2021-01-30,"143"
"New Hampshire",2021-01-23,"185"
"New Hampshire",2021-01-16,"230"
"New Hampshire",2021-01-09,"262"
"New Hampshire",2021-01-02,"297"
"New Hampshire",2020-12-26,"273"
"New Hampshire",2020-12-19,"255"
"New Hampshire",2020-12-12,"294"
"New Hampshire",2020-12-05,"177"
"New Hampshire",2020-11-28,"129"
"New Hampshire",2020-11-21,"87"
"New Hampshire",2020-11-14,"67"
"New Hampshire",2020-11-07,"34"
"New Hampshire",2020-10-31,"31"
"New Hampshire",2020-10-24,"15"
"New Hampshire",2020-10-17,"23"
"New Hampshire",2020-10-10,"17"
"New Hampshire",2020-10-03,"21"
"New Hampshire",2020-09-26,"21"
"New Hampshire",2020-09-19,"7"
"New Hampshire",2020-09-12,"8"
"New Hampshire",2020-09-05,"155"
"New Hampshire",2020-08-29,"210"
"New Hampshire",2020-08-22,"181"
"New Hampshire",2020-08-15,"13"
"New Hampshire",2020-08-08,"13"
"New Hampshire",2020-08-01,"N/A"
"New Hampshire",2020-07-25,"N/A"
"New Hampshire",2020-07-18,"N/A"
"New Hampshire",2020-07-11,"N/A"
"New Hampshire",2020-07-04,"N/A"
"New Hampshire",2020-06-27,"N/A"
"New Hampshire",2020-06-20,"N/A"
"New Hampshire",2020-06-13,"N/A"
"New Hampshire",2020-06-06,"N/A"
"New Hampshire",2020-05-30,"N/A"
"New Hampshire",2020-05-23,"N/A"
"New Hampshire",2020-05-16,"N/A"
"New Hampshire",2020-05-09,"N/A"
"New Hampshire",2020-05-02,"N/A"
"New Hampshire",2020-04-25,"N/A"
"New Hampshire",2020-04-18,"N/A"
"New Hampshire",2020-04-11,"N/A"
"New Hampshire",2020-04-04,"N/A"
"New Hampshire",2020-03-28,"N/A"
"New Hampshire",2020-03-21,"N/A"
"New Hampshire",2020-03-14,"N/A"
"New Hampshire",2020-03-07,"N/A"
"New Hampshire",2020-02-29,"N/A"
"New Hampshire",2020-02-22,"N/A"
"New Hampshire",2020-02-15,"N/A"
"New Hampshire",2020-02-08,"N/A"
"New Hampshire",2020-02-01,"N/A"
"New Hampshire",2020-01-25,"N/A"
"New Hampshire",2020-01-18,"N/A"
"New Hampshire",2020-01-11,"N/A"
