"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Hawaii",2021-05-01,"40"
"Hawaii",2021-04-24,"37"
"Hawaii",2021-04-17,"35"
"Hawaii",2021-04-10,"50"
"Hawaii",2021-04-03,"40"
"Hawaii",2021-03-27,"33"
"Hawaii",2021-03-20,"22"
"Hawaii",2021-03-13,"24"
"Hawaii",2021-03-06,"14"
"Hawaii",2021-02-27,"29"
"Hawaii",2021-02-20,"19"
"Hawaii",2021-02-13,"24"
"Hawaii",2021-02-06,"33"
"Hawaii",2021-01-30,"54"
"Hawaii",2021-01-23,"68"
"Hawaii",2021-01-16,"69"
"Hawaii",2021-01-09,"77"
"Hawaii",2021-01-02,"72"
"Hawaii",2020-12-26,"65"
"Hawaii",2020-12-19,"47"
"Hawaii",2020-12-12,"50"
"Hawaii",2020-12-05,"48"
"Hawaii",2020-11-28,"32"
"Hawaii",2020-11-21,"58"
"Hawaii",2020-11-14,"53"
"Hawaii",2020-11-07,"52"
"Hawaii",2020-10-31,"47"
"Hawaii",2020-10-24,"48"
"Hawaii",2020-10-17,"81"
"Hawaii",2020-10-10,"107"
"Hawaii",2020-10-03,"236"
"Hawaii",2020-09-26,"151"
"Hawaii",2020-09-19,"227"
"Hawaii",2020-09-12,"309"
"Hawaii",2020-09-05,"258"
"Hawaii",2020-08-29,"379"
"Hawaii",2020-08-22,"204"
"Hawaii",2020-08-15,"135"
"Hawaii",2020-08-08,"105"
"Hawaii",2020-08-01,"N/A"
"Hawaii",2020-07-25,"N/A"
"Hawaii",2020-07-18,"N/A"
"Hawaii",2020-07-11,"N/A"
"Hawaii",2020-07-04,"N/A"
"Hawaii",2020-06-27,"N/A"
"Hawaii",2020-06-20,"N/A"
"Hawaii",2020-06-13,"N/A"
"Hawaii",2020-06-06,"N/A"
"Hawaii",2020-05-30,"N/A"
"Hawaii",2020-05-23,"N/A"
"Hawaii",2020-05-16,"N/A"
"Hawaii",2020-05-09,"N/A"
"Hawaii",2020-05-02,"N/A"
"Hawaii",2020-04-25,"N/A"
"Hawaii",2020-04-18,"N/A"
"Hawaii",2020-04-11,"N/A"
"Hawaii",2020-04-04,"N/A"
"Hawaii",2020-03-28,"N/A"
"Hawaii",2020-03-21,"N/A"
"Hawaii",2020-03-14,"N/A"
"Hawaii",2020-03-07,"N/A"
"Hawaii",2020-02-29,"N/A"
"Hawaii",2020-02-22,"N/A"
"Hawaii",2020-02-15,"N/A"
"Hawaii",2020-02-08,"N/A"
"Hawaii",2020-02-01,"N/A"
"Hawaii",2020-01-25,"N/A"
"Hawaii",2020-01-18,"N/A"
"Hawaii",2020-01-11,"N/A"
