"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Alaska",2021-03-06,"30"
"Alaska",2021-02-27,"33"
"Alaska",2021-02-20,"37"
"Alaska",2021-02-13,"26"
"Alaska",2021-02-06,"25"
"Alaska",2021-01-30,"29"
"Alaska",2021-01-23,"35"
"Alaska",2021-01-16,"54"
"Alaska",2021-01-09,"76"
"Alaska",2021-01-02,"69"
"Alaska",2020-12-26,"60"
"Alaska",2020-12-19,"100"
"Alaska",2020-12-12,"102"
"Alaska",2020-12-05,"134"
"Alaska",2020-11-28,"154"
"Alaska",2020-11-21,"121"
"Alaska",2020-11-14,"121"
"Alaska",2020-11-07,"91"
"Alaska",2020-10-31,"69"
"Alaska",2020-10-24,"54"
"Alaska",2020-10-17,"62"
"Alaska",2020-10-10,"38"
"Alaska",2020-10-03,"33"
"Alaska",2020-09-26,"35"
"Alaska",2020-09-19,"38"
"Alaska",2020-09-12,"30"
"Alaska",2020-09-05,"35"
"Alaska",2020-08-29,"31"
"Alaska",2020-08-22,"31"
"Alaska",2020-08-15,"22"
"Alaska",2020-08-08,"28"
"Alaska",2020-08-01,"N/A"
"Alaska",2020-07-25,"N/A"
"Alaska",2020-07-18,"N/A"
"Alaska",2020-07-11,"N/A"
"Alaska",2020-07-04,"N/A"
"Alaska",2020-06-27,"N/A"
"Alaska",2020-06-20,"N/A"
"Alaska",2020-06-13,"N/A"
"Alaska",2020-06-06,"N/A"
"Alaska",2020-05-30,"N/A"
"Alaska",2020-05-23,"N/A"
"Alaska",2020-05-16,"N/A"
"Alaska",2020-05-09,"N/A"
"Alaska",2020-05-02,"N/A"
"Alaska",2020-04-25,"N/A"
"Alaska",2020-04-18,"N/A"
"Alaska",2020-04-11,"N/A"
"Alaska",2020-04-04,"N/A"
"Alaska",2020-03-28,"N/A"
"Alaska",2020-03-21,"N/A"
"Alaska",2020-03-14,"N/A"
"Alaska",2020-03-07,"N/A"
"Alaska",2020-02-29,"N/A"
"Alaska",2020-02-22,"N/A"
"Alaska",2020-02-15,"N/A"
"Alaska",2020-02-08,"N/A"
"Alaska",2020-02-01,"N/A"
"Alaska",2020-01-25,"N/A"
"Alaska",2020-01-18,"N/A"
"Alaska",2020-01-11,"N/A"
