"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Kentucky",2020-10-17,"1092"
"Kentucky",2020-10-10,"1936"
"Kentucky",2020-10-03,"940"
"Kentucky",2020-09-26,"1111"
"Kentucky",2020-09-19,"1235"
"Kentucky",2020-09-12,"2163"
"Kentucky",2020-09-05,"1536"
"Kentucky",2020-08-29,"1790"
"Kentucky",2020-08-22,"1301"
"Kentucky",2020-08-15,"1571"
"Kentucky",2020-08-08,"1118"
"Kentucky",2020-08-01,"N/A"
"Kentucky",2020-07-25,"N/A"
"Kentucky",2020-07-18,"N/A"
"Kentucky",2020-07-11,"N/A"
"Kentucky",2020-07-04,"N/A"
"Kentucky",2020-06-27,"N/A"
"Kentucky",2020-06-20,"N/A"
"Kentucky",2020-06-13,"N/A"
"Kentucky",2020-06-06,"N/A"
"Kentucky",2020-05-30,"N/A"
"Kentucky",2020-05-23,"N/A"
"Kentucky",2020-05-16,"N/A"
"Kentucky",2020-05-09,"N/A"
"Kentucky",2020-05-02,"N/A"
"Kentucky",2020-04-25,"N/A"
"Kentucky",2020-04-18,"N/A"
"Kentucky",2020-04-11,"N/A"
"Kentucky",2020-04-04,"N/A"
"Kentucky",2020-03-28,"N/A"
"Kentucky",2020-03-21,"N/A"
"Kentucky",2020-03-14,"N/A"
"Kentucky",2020-03-07,"N/A"
"Kentucky",2020-02-29,"N/A"
"Kentucky",2020-02-22,"N/A"
"Kentucky",2020-02-15,"N/A"
"Kentucky",2020-02-08,"N/A"
"Kentucky",2020-02-01,"N/A"
"Kentucky",2020-01-25,"N/A"
"Kentucky",2020-01-18,"N/A"
"Kentucky",2020-01-11,"N/A"
