"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Massachusetts",2022-11-12,"600"
"Massachusetts",2022-11-05,"652"
"Massachusetts",2022-10-29,"752"
"Massachusetts",2022-10-22,"886"
"Massachusetts",2022-10-15,"859"
"Massachusetts",2022-10-08,"879"
"Massachusetts",2022-10-01,"774"
"Massachusetts",2022-09-24,"759"
"Massachusetts",2022-09-17,"691"
"Massachusetts",2022-09-10,"625"
"Massachusetts",2022-09-03,"645"
"Massachusetts",2022-08-27,"683"
"Massachusetts",2022-08-20,"637"
"Massachusetts",2022-08-13,"655"
"Massachusetts",2022-08-06,"632"
"Massachusetts",2022-07-30,"693"
"Massachusetts",2022-07-23,"716"
"Massachusetts",2022-07-16,"679"
"Massachusetts",2022-07-09,"624"
"Massachusetts",2022-07-02,"588"
"Massachusetts",2022-06-25,"561"
"Massachusetts",2022-06-18,"597"
"Massachusetts",2022-06-11,"645"
"Massachusetts",2022-06-04,"734"
"Massachusetts",2022-05-28,"879"
"Massachusetts",2022-05-21,"948"
"Massachusetts",2022-05-14,"865"
"Massachusetts",2022-05-07,"743"
"Massachusetts",2022-04-30,"603"
"Massachusetts",2022-04-23,"473"
"Massachusetts",2022-04-16,"389"
"Massachusetts",2022-04-09,"273"
"Massachusetts",2022-04-02,"233"
"Massachusetts",2022-03-26,"235"
"Massachusetts",2022-03-19,"207"
"Massachusetts",2022-03-12,"239"
"Massachusetts",2022-03-05,"309"
"Massachusetts",2022-02-26,"401"
"Massachusetts",2022-02-19,"616"
"Massachusetts",2022-02-12,"841"
"Massachusetts",2022-02-05,"1171"
"Massachusetts",2022-01-29,"1916"
"Massachusetts",2022-01-22,"2507"
"Massachusetts",2022-01-15,"2987"
"Massachusetts",2022-01-08,"2486"
"Massachusetts",2022-01-01,"1806"
"Massachusetts",2021-12-25,"1302"
"Massachusetts",2021-12-18,"1232"
"Massachusetts",2021-12-11,"1143"
"Massachusetts",2021-12-04,"861"
"Massachusetts",2021-11-27,"705"
"Massachusetts",2021-11-20,"600"
"Massachusetts",2021-11-13,"477"
"Massachusetts",2021-11-06,"406"
"Massachusetts",2021-10-30,"396"
"Massachusetts",2021-10-23,"414"
"Massachusetts",2021-10-16,"429"
"Massachusetts",2021-10-09,"437"
"Massachusetts",2021-10-02,"487"
"Massachusetts",2021-09-25,"464"
"Massachusetts",2021-09-18,"522"
"Massachusetts",2021-09-11,"552"
"Massachusetts",2021-09-04,"506"
"Massachusetts",2021-08-28,"514"
"Massachusetts",2021-08-21,"497"
"Massachusetts",2021-08-14,"387"
"Massachusetts",2021-08-07,"304"
"Massachusetts",2021-07-31,"245"
"Massachusetts",2021-07-24,"124"
"Massachusetts",2021-07-17,"99"
"Massachusetts",2021-07-10,"98"
"Massachusetts",2021-07-03,"79"
"Massachusetts",2021-06-26,"88"
"Massachusetts",2021-06-19,"94"
"Massachusetts",2021-06-12,"109"
"Massachusetts",2021-06-05,"149"
"Massachusetts",2021-05-29,"254"
"Massachusetts",2021-05-22,"265"
"Massachusetts",2021-05-15,"326"
"Massachusetts",2021-05-08,"403"
"Massachusetts",2021-05-01,"473"
"Massachusetts",2021-04-24,"617"
"Massachusetts",2021-04-17,"660"
"Massachusetts",2021-04-10,"662"
"Massachusetts",2021-04-03,"667"
"Massachusetts",2021-03-27,"632"
"Massachusetts",2021-03-20,"566"
"Massachusetts",2021-03-13,"593"
"Massachusetts",2021-03-06,"663"
"Massachusetts",2021-02-27,"714"
"Massachusetts",2021-02-20,"723"
"Massachusetts",2021-02-13,"936"
"Massachusetts",2021-02-06,"1207"
"Massachusetts",2021-01-30,"1435"
"Massachusetts",2021-01-23,"1638"
"Massachusetts",2021-01-16,"1907"
"Massachusetts",2021-01-09,"1898"
"Massachusetts",2021-01-02,"1898"
"Massachusetts",2020-12-26,"1710"
"Massachusetts",2020-12-19,"1583"
"Massachusetts",2020-12-12,"1582"
"Massachusetts",2020-12-05,"1250"
"Massachusetts",2020-11-28,"860"
"Massachusetts",2020-11-21,"866"
"Massachusetts",2020-11-14,"633"
"Massachusetts",2020-11-07,"502"
"Massachusetts",2020-10-31,"368"
"Massachusetts",2020-10-24,"327"
"Massachusetts",2020-10-17,"268"
"Massachusetts",2020-10-10,"256"
"Massachusetts",2020-10-03,"247"
"Massachusetts",2020-09-26,"207"
"Massachusetts",2020-09-19,"178"
"Massachusetts",2020-09-12,"152"
"Massachusetts",2020-09-05,"137"
"Massachusetts",2020-08-29,"128"
"Massachusetts",2020-08-22,"111"
"Massachusetts",2020-08-15,"136"
"Massachusetts",2020-08-08,"160"
"Massachusetts",2020-08-01,"N/A"
"Massachusetts",2020-07-25,"N/A"
"Massachusetts",2020-07-18,"N/A"
"Massachusetts",2020-07-11,"N/A"
"Massachusetts",2020-07-04,"N/A"
"Massachusetts",2020-06-27,"N/A"
"Massachusetts",2020-06-20,"N/A"
"Massachusetts",2020-06-13,"N/A"
"Massachusetts",2020-06-06,"N/A"
"Massachusetts",2020-05-30,"N/A"
"Massachusetts",2020-05-23,"N/A"
"Massachusetts",2020-05-16,"N/A"
"Massachusetts",2020-05-09,"N/A"
"Massachusetts",2020-05-02,"N/A"
"Massachusetts",2020-04-25,"N/A"
"Massachusetts",2020-04-18,"N/A"
"Massachusetts",2020-04-11,"N/A"
"Massachusetts",2020-04-04,"N/A"
"Massachusetts",2020-03-28,"N/A"
"Massachusetts",2020-03-21,"N/A"
"Massachusetts",2020-03-14,"N/A"
"Massachusetts",2020-03-07,"N/A"
"Massachusetts",2020-02-29,"N/A"
"Massachusetts",2020-02-22,"N/A"
"Massachusetts",2020-02-15,"N/A"
"Massachusetts",2020-02-08,"N/A"
"Massachusetts",2020-02-01,"N/A"
"Massachusetts",2020-01-25,"N/A"
"Massachusetts",2020-01-18,"N/A"
"Massachusetts",2020-01-11,"N/A"
