"Geography","Date","Weekly COVID-19 Hospital Admissions"
"Alabama",2022-04-16,"97"
"Alabama",2022-04-09,"120"
"Alabama",2022-04-02,"130"
"Alabama",2022-03-26,"146"
"Alabama",2022-03-19,"210"
"Alabama",2022-03-12,"326"
"Alabama",2022-03-05,"448"
"Alabama",2022-02-26,"705"
"Alabama",2022-02-19,"994"
"Alabama",2022-02-12,"1630"
"Alabama",2022-02-05,"2298"
"Alabama",2022-01-29,"2932"
"Alabama",2022-01-22,"2684"
"Alabama",2022-01-15,"2354"
"Alabama",2022-01-08,"1780"
"Alabama",2022-01-01,"975"
"Alabama",2021-12-25,"479"
"Alabama",2021-12-18,"352"
"Alabama",2021-12-11,"316"
"Alabama",2021-12-04,"334"
"Alabama",2021-11-27,"255"
"Alabama",2021-11-20,"269"
"Alabama",2021-11-13,"294"
"Alabama",2021-11-06,"291"
"Alabama",2021-10-30,"378"
"Alabama",2021-10-23,"440"
"Alabama",2021-10-16,"562"
"Alabama",2021-10-09,"724"
"Alabama",2021-10-02,"823"
"Alabama",2021-09-25,"1177"
"Alabama",2021-09-18,"1814"
"Alabama",2021-09-11,"2281"
"Alabama",2021-09-04,"2625"
"Alabama",2021-08-28,"2478"
"Alabama",2021-08-21,"2551"
"Alabama",2021-08-14,"2528"
"Alabama",2021-08-07,"2043"
"Alabama",2021-07-31,"1782"
"Alabama",2021-07-24,"1076"
"Alabama",2021-07-17,"503"
"Alabama",2021-07-10,"311"
"Alabama",2021-07-03,"480"
"Alabama",2021-06-26,"206"
"Alabama",2021-06-19,"185"
"Alabama",2021-06-12,"216"
"Alabama",2021-06-05,"269"
"Alabama",2021-05-29,"343"
"Alabama",2021-05-22,"361"
"Alabama",2021-05-15,"486"
"Alabama",2021-05-08,"458"
"Alabama",2021-05-01,"394"
"Alabama",2021-04-24,"459"
"Alabama",2021-04-17,"363"
"Alabama",2021-04-10,"380"
"Alabama",2021-04-03,"393"
"Alabama",2021-03-27,"459"
"Alabama",2021-03-20,"516"
"Alabama",2021-03-13,"461"
"Alabama",2021-03-06,"557"
"Alabama",2021-02-27,"718"
"Alabama",2021-02-20,"918"
"Alabama",2021-02-13,"1215"
"Alabama",2021-02-06,"1527"
"Alabama",2021-01-30,"1808"
"Alabama",2021-01-23,"2195"
"Alabama",2021-01-16,"2655"
"Alabama",2021-01-09,"2945"
"Alabama",2021-01-02,"2732"
"Alabama",2020-12-26,"2563"
"Alabama",2020-12-19,"2460"
"Alabama",2020-12-12,"2129"
"Alabama",2020-12-05,"1888"
"Alabama",2020-11-28,"1478"
"Alabama",2020-11-21,"1346"
"Alabama",2020-11-14,"1269"
"Alabama",2020-11-07,"1071"
"Alabama",2020-10-31,"1086"
"Alabama",2020-10-24,"980"
"Alabama",2020-10-17,"853"
"Alabama",2020-10-10,"771"
"Alabama",2020-10-03,"718"
"Alabama",2020-09-26,"778"
"Alabama",2020-09-19,"703"
"Alabama",2020-09-12,"750"
"Alabama",2020-09-05,"829"
"Alabama",2020-08-29,"854"
"Alabama",2020-08-22,"775"
"Alabama",2020-08-15,"659"
"Alabama",2020-08-08,"664"
"Alabama",2020-08-01,"N/A"
"Alabama",2020-07-25,"N/A"
"Alabama",2020-07-18,"N/A"
"Alabama",2020-07-11,"N/A"
"Alabama",2020-07-04,"N/A"
"Alabama",2020-06-27,"N/A"
"Alabama",2020-06-20,"N/A"
"Alabama",2020-06-13,"N/A"
"Alabama",2020-06-06,"N/A"
"Alabama",2020-05-30,"N/A"
"Alabama",2020-05-23,"N/A"
"Alabama",2020-05-16,"N/A"
"Alabama",2020-05-09,"N/A"
"Alabama",2020-05-02,"N/A"
"Alabama",2020-04-25,"N/A"
"Alabama",2020-04-18,"N/A"
"Alabama",2020-04-11,"N/A"
"Alabama",2020-04-04,"N/A"
"Alabama",2020-03-28,"N/A"
"Alabama",2020-03-21,"N/A"
"Alabama",2020-03-14,"N/A"
"Alabama",2020-03-07,"N/A"
"Alabama",2020-02-29,"N/A"
"Alabama",2020-02-22,"N/A"
"Alabama",2020-02-15,"N/A"
"Alabama",2020-02-08,"N/A"
"Alabama",2020-02-01,"N/A"
"Alabama",2020-01-25,"N/A"
"Alabama",2020-01-18,"N/A"
"Alabama",2020-01-11,"N/A"
