"Geography","Date","Weekly COVID-19 Hospital Admissions"
"West Virginia",2023-03-04,"195"
"West Virginia",2023-02-25,"194"
"West Virginia",2023-02-18,"184"
"West Virginia",2023-02-11,"197"
"West Virginia",2023-02-04,"223"
"West Virginia",2023-01-28,"200"
"West Virginia",2023-01-21,"235"
"West Virginia",2023-01-14,"272"
"West Virginia",2023-01-07,"312"
"West Virginia",2022-12-31,"348"
"West Virginia",2022-12-24,"261"
"West Virginia",2022-12-17,"191"
"West Virginia",2022-12-10,"166"
"West Virginia",2022-12-03,"163"
"West Virginia",2022-11-26,"125"
"West Virginia",2022-11-19,"115"
"West Virginia",2022-11-12,"136"
"West Virginia",2022-11-05,"164"
"West Virginia",2022-10-29,"148"
"West Virginia",2022-10-22,"164"
"West Virginia",2022-10-15,"157"
"West Virginia",2022-10-08,"196"
"West Virginia",2022-10-01,"196"
"West Virginia",2022-09-24,"249"
"West Virginia",2022-09-17,"317"
"West Virginia",2022-09-10,"317"
"West Virginia",2022-09-03,"309"
"West Virginia",2022-08-27,"342"
"West Virginia",2022-08-20,"366"
"West Virginia",2022-08-13,"376"
"West Virginia",2022-08-06,"386"
"West Virginia",2022-07-30,"380"
"West Virginia",2022-07-23,"368"
"West Virginia",2022-07-16,"324"
"West Virginia",2022-07-09,"287"
"West Virginia",2022-07-02,"248"
"West Virginia",2022-06-25,"215"
"West Virginia",2022-06-18,"189"
"West Virginia",2022-06-11,"240"
"West Virginia",2022-06-04,"214"
"West Virginia",2022-05-28,"181"
"West Virginia",2022-05-21,"166"
"West Virginia",2022-05-14,"141"
"West Virginia",2022-05-07,"115"
"West Virginia",2022-04-30,"101"
"West Virginia",2022-04-23,"72"
"West Virginia",2022-04-16,"77"
"West Virginia",2022-04-09,"70"
"West Virginia",2022-04-02,"105"
"West Virginia",2022-03-26,"130"
"West Virginia",2022-03-19,"141"
"West Virginia",2022-03-12,"214"
"West Virginia",2022-03-05,"329"
"West Virginia",2022-02-26,"449"
"West Virginia",2022-02-19,"536"
"West Virginia",2022-02-12,"701"
"West Virginia",2022-02-05,"841"
"West Virginia",2022-01-29,"965"
"West Virginia",2022-01-22,"853"
"West Virginia",2022-01-15,"775"
"West Virginia",2022-01-08,"657"
"West Virginia",2022-01-01,"588"
"West Virginia",2021-12-25,"432"
"West Virginia",2021-12-18,"447"
"West Virginia",2021-12-11,"524"
"West Virginia",2021-12-04,"428"
"West Virginia",2021-11-27,"382"
"West Virginia",2021-11-20,"384"
"West Virginia",2021-11-13,"370"
"West Virginia",2021-11-06,"368"
"West Virginia",2021-10-30,"428"
"West Virginia",2021-10-23,"449"
"West Virginia",2021-10-16,"537"
"West Virginia",2021-10-09,"614"
"West Virginia",2021-10-02,"682"
"West Virginia",2021-09-25,"749"
"West Virginia",2021-09-18,"752"
"West Virginia",2021-09-11,"649"
"West Virginia",2021-09-04,"660"
"West Virginia",2021-08-28,"556"
"West Virginia",2021-08-21,"434"
"West Virginia",2021-08-14,"300"
"West Virginia",2021-08-07,"234"
"West Virginia",2021-07-31,"145"
"West Virginia",2021-07-24,"81"
"West Virginia",2021-07-17,"59"
"West Virginia",2021-07-10,"62"
"West Virginia",2021-07-03,"50"
"West Virginia",2021-06-26,"67"
"West Virginia",2021-06-19,"90"
"West Virginia",2021-06-12,"113"
"West Virginia",2021-06-05,"134"
"West Virginia",2021-05-29,"172"
"West Virginia",2021-05-22,"207"
"West Virginia",2021-05-15,"212"
"West Virginia",2021-05-08,"241"
"West Virginia",2021-05-01,"221"
"West Virginia",2021-04-24,"235"
"West Virginia",2021-04-17,"208"
"West Virginia",2021-04-10,"253"
"West Virginia",2021-04-03,"218"
"West Virginia",2021-03-27,"164"
"West Virginia",2021-03-20,"147"
"West Virginia",2021-03-13,"137"
"West Virginia",2021-03-06,"127"
"West Virginia",2021-02-27,"188"
"West Virginia",2021-02-20,"238"
"West Virginia",2021-02-13,"256"
"West Virginia",2021-02-06,"363"
"West Virginia",2021-01-30,"391"
"West Virginia",2021-01-23,"496"
"West Virginia",2021-01-16,"550"
"West Virginia",2021-01-09,"630"
"West Virginia",2021-01-02,"677"
"West Virginia",2020-12-26,"602"
"West Virginia",2020-12-19,"566"
"West Virginia",2020-12-12,"567"
"West Virginia",2020-12-05,"504"
"West Virginia",2020-11-28,"480"
"West Virginia",2020-11-21,"373"
"West Virginia",2020-11-14,"308"
"West Virginia",2020-11-07,"252"
"West Virginia",2020-10-31,"202"
"West Virginia",2020-10-24,"198"
"West Virginia",2020-10-17,"160"
"West Virginia",2020-10-10,"109"
"West Virginia",2020-10-03,"118"
"West Virginia",2020-09-26,"116"
"West Virginia",2020-09-19,"121"
"West Virginia",2020-09-12,"90"
"West Virginia",2020-09-05,"96"
"West Virginia",2020-08-29,"114"
"West Virginia",2020-08-22,"93"
"West Virginia",2020-08-15,"74"
"West Virginia",2020-08-08,"97"
"West Virginia",2020-08-01,"N/A"
"West Virginia",2020-07-25,"N/A"
"West Virginia",2020-07-18,"N/A"
"West Virginia",2020-07-11,"N/A"
"West Virginia",2020-07-04,"N/A"
"West Virginia",2020-06-27,"N/A"
"West Virginia",2020-06-20,"N/A"
"West Virginia",2020-06-13,"N/A"
"West Virginia",2020-06-06,"N/A"
"West Virginia",2020-05-30,"N/A"
"West Virginia",2020-05-23,"N/A"
"West Virginia",2020-05-16,"N/A"
"West Virginia",2020-05-09,"N/A"
"West Virginia",2020-05-02,"N/A"
"West Virginia",2020-04-25,"N/A"
"West Virginia",2020-04-18,"N/A"
"West Virginia",2020-04-11,"N/A"
"West Virginia",2020-04-04,"N/A"
"West Virginia",2020-03-28,"N/A"
"West Virginia",2020-03-21,"N/A"
"West Virginia",2020-03-14,"N/A"
"West Virginia",2020-03-07,"N/A"
"West Virginia",2020-02-29,"N/A"
"West Virginia",2020-02-22,"N/A"
"West Virginia",2020-02-15,"N/A"
"West Virginia",2020-02-08,"N/A"
"West Virginia",2020-02-01,"N/A"
"West Virginia",2020-01-25,"N/A"
"West Virginia",2020-01-18,"N/A"
"West Virginia",2020-01-11,"N/A"
