date,new_admission,agegroup,incidence,week,new_admission_7,incidence_7,week_end_date
2022-04-09,343,18-49,0.242431101346046,14,336.285714285714,0.23768546962457,2022-04-09
2022-04-09,275.5,50-64,0.431839374437012,14,282.285714285714,0.442475812231027,2022-04-09
2022-04-09,709.5,65+,1.67196333812111,14,700,1.64957623211385,2022-04-09
2022-04-10,120,0-17,0.149023863886769,15,127.142857142857,0.157894331975267,2022-04-16
2022-04-10,325,18-49,0.229708769496982,15,355.428571428571,0.251215568575161,2022-04-16
2022-04-10,240.5,50-64,0.376977747920513,15,295.285714285714,0.462852987794298,2022-04-16
2022-04-10,627.5,65+,1.47872726521635,15,758.285714285714,1.78692870205313,2022-04-16
2022-04-11,86,0-17,0.106800435785518,15,127.142857142857,0.157894331975267,2022-04-16
2022-04-11,312,18-49,0.220520418717103,15,355.428571428571,0.251215568575161,2022-04-16
2022-04-11,255.5,50-64,0.400489873570441,15,295.285714285714,0.462852987794298,2022-04-16
2022-04-11,624.5,65+,1.471657652793,15,758.285714285714,1.78692870205313,2022-04-16
2022-04-12,117,0-17,0.1452982672896,15,127.142857142857,0.157894331975267,2022-04-16
2022-04-12,354,18-49,0.250205859698252,15,355.428571428571,0.251215568575161,2022-04-16
2022-04-12,321,50-64,0.50315948890846,15,295.285714285714,0.462852987794298,2022-04-16
2022-04-12,814,65+,1.91822150420096,15,758.285714285714,1.78692870205313,2022-04-16
2022-04-13,143,0-17,0.177586771131733,15,127.142857142857,0.157894331975267,2022-04-16
2022-04-13,364,18-49,0.25727382183662,15,355.428571428571,0.251215568575161,2022-04-16
2022-04-13,306.5,50-64,0.480431100780197,15,295.285714285714,0.462852987794298,2022-04-16
2022-04-13,788.5,65+,1.85812979860253,15,758.285714285714,1.78692870205313,2022-04-16
2022-04-14,146,0-17,0.181312367728902,15,127.142857142857,0.157894331975267,2022-04-16
2022-04-14,397,18-49,0.280598096893237,15,355.428571428571,0.251215568575161,2022-04-16
2022-04-14,300.5,50-64,0.471026250520225,15,295.285714285714,0.462852987794298,2022-04-16
2022-04-14,788.5,65+,1.85812979860253,15,758.285714285714,1.78692870205313,2022-04-16
2022-04-15,144,0-17,0.178828636664123,15,127.142857142857,0.157894331975267,2022-04-16
2022-04-15,389,18-49,0.274943727182542,15,355.428571428571,0.251215568575161,2022-04-16
2022-04-15,334,50-64,0.523536664471731,15,295.285714285714,0.462852987794298,2022-04-16
2022-04-15,872,65+,2.05490067771897,15,758.285714285714,1.78692870205313,2022-04-16
2022-04-16,134,0-17,0.166409981340225,15,127.142857142857,0.157894331975267,2022-04-16
2022-04-16,347,18-49,0.245258286201394,15,355.428571428571,0.251215568575161,2022-04-16
2022-04-16,309,50-64,0.484349788388518,15,295.285714285714,0.462852987794298,2022-04-16
2022-04-16,793,65+,1.86873421723755,15,758.285714285714,1.78692870205313,2022-04-16
2022-04-17,131,0-17,0.162684384743056,16,144.142857142857,0.179006046025893,2022-04-23
2022-04-17,303,18-49,0.214159252792571,16,382.428571428571,0.270299066348757,2022-04-23
2022-04-17,260.5,50-64,0.408327248787084,16,322.142857142857,0.504950888957979,2022-04-23
2022-04-17,678.5,65+,1.59891067641321,16,940.714285714286,2.21682846703463,2022-04-23
2022-04-18,104,0-17,0.129154015368533,16,144.142857142857,0.179006046025893,2022-04-23
2022-04-18,324,18-49,0.229001973283146,16,382.428571428571,0.270299066348757,2022-04-23
2022-04-18,262.5,50-64,0.411462198873741,16,322.142857142857,0.504950888957979,2022-04-23
2022-04-18,779.5,65+,1.8369209613325,16,940.714285714286,2.21682846703463,2022-04-23
2022-04-19,122,0-17,0.151507594951548,16,144.142857142857,0.179006046025893,2022-04-23
2022-04-19,376,18-49,0.265755376402663,16,382.428571428571,0.270299066348757,2022-04-23
2022-04-19,324.5,50-64,0.50864565156011,16,322.142857142857,0.504950888957979,2022-04-23
2022-04-19,965.5,65+,2.27523693157989,16,940.714285714286,2.21682846703463,2022-04-23
2022-04-20,183,0-17,0.227261392427323,16,144.142857142857,0.179006046025893,2022-04-23
2022-04-20,423,18-49,0.298974798452996,16,382.428571428571,0.270299066348757,2022-04-23
2022-04-20,366,50-64,0.573695865858245,16,322.142857142857,0.504950888957979,2022-04-23
2022-04-20,984,65+,2.31883287485719,16,940.714285714286,2.21682846703463,2022-04-23
2022-04-21,154,0-17,0.19124729198802,16,144.142857142857,0.179006046025893,2022-04-23
2022-04-21,393,18-49,0.27777091203789,16,382.428571428571,0.270299066348757,2022-04-23
2022-04-21,348.5,50-64,0.546265052599995,16,322.142857142857,0.504950888957979,2022-04-23
2022-04-21,1036.5,65+,2.44255109226572,16,940.714285714286,2.21682846703463,2022-04-23
2022-04-22,157,0-17,0.194972888585189,16,144.142857142857,0.179006046025893,2022-04-23
2022-04-22,422,18-49,0.298268002239159,16,382.428571428571,0.270299066348757,2022-04-23
2022-04-22,361,50-64,0.565858490641602,16,322.142857142857,0.504950888957979,2022-04-23
2022-04-22,1087,65+,2.56155623472537,16,940.714285714286,2.21682846703463,2022-04-23
2022-04-23,158,0-17,0.196214754117579,16,144.142857142857,0.179006046025893,2022-04-23
2022-04-23,436,18-49,0.308163149232875,16,382.428571428571,0.270299066348757,2022-04-23
2022-04-23,332,50-64,0.520401714385074,16,322.142857142857,0.504950888957979,2022-04-23
2022-04-23,1054,65+,2.48379049806857,16,940.714285714286,2.21682846703463,2022-04-23
2022-04-24,135,0-17,0.167651846872615,17,146.285714285714,0.181667186452442,2022-04-30
2022-04-24,346,18-49,0.244551489987557,17,445.857142857143,0.315130140483553,2022-04-30
2022-04-24,273.5,50-64,0.428704424350355,17,378.928571428571,0.593961078918421,2022-04-30
2022-04-24,956.5,65+,2.25402809430986,17,1141.64285714286,2.69032417529344,2022-04-30
2022-04-25,120,0-17,0.149023863886769,17,146.285714285714,0.181667186452442,2022-04-30
2022-04-25,377,18-49,0.2664621726165,17,445.857142857143,0.315130140483553,2022-04-30
2022-04-25,326,50-64,0.510996864125103,17,378.928571428571,0.593961078918421,2022-04-30
2022-04-25,937,65+,2.20807561355811,17,1141.64285714286,2.69032417529344,2022-04-30
2022-04-26,148,0-17,0.183796098793682,17,146.285714285714,0.181667186452442,2022-04-30
2022-04-26,465,18-49,0.328660239434144,17,445.857142857143,0.315130140483553,2022-04-30
2022-04-26,410.5,50-64,0.643448505286365,17,378.928571428571,0.593961078918421,2022-04-30
2022-04-26,1165.5,65+,2.74654442646956,17,1141.64285714286,2.69032417529344,2022-04-30
2022-04-27,160,0-17,0.198698485182359,17,146.285714285714,0.181667186452442,2022-04-30
2022-04-27,470,18-49,0.332194220503328,17,445.857142857143,0.315130140483553,2022-04-30
2022-04-27,418,50-64,0.655204568111329,17,378.928571428571,0.593961078918421,2022-04-30
2022-04-27,1294,65+,3.04935949193618,17,1141.64285714286,2.69032417529344,2022-04-30
2022-04-28,145,0-17,0.180070502196512,17,146.285714285714,0.181667186452442,2022-04-30
2022-04-28,502,18-49,0.354811699346108,17,445.857142857143,0.315130140483553,2022-04-30
2022-04-28,403,50-64,0.631692442461401,17,378.928571428571,0.593961078918421,2022-04-30
2022-04-28,1187,65+,2.7972099821702,17,1141.64285714286,2.69032417529344,2022-04-30
2022-04-29,158,0-17,0.196214754117579,17,146.285714285714,0.181667186452442,2022-04-30
2022-04-29,496,18-49,0.350570922063087,17,445.857142857143,0.315130140483553,2022-04-30
2022-04-29,425.5,50-64,0.666960630936293,17,378.928571428571,0.593961078918421,2022-04-30
2022-04-29,1186.5,65+,2.79603171343298,17,1141.64285714286,2.69032417529344,2022-04-30
2022-04-30,158,0-17,0.196214754117579,17,146.285714285714,0.181667186452442,2022-04-30
2022-04-30,465,18-49,0.328660239434144,17,445.857142857143,0.315130140483553,2022-04-30
2022-04-30,396,50-64,0.620720117158101,17,378.928571428571,0.593961078918421,2022-04-30
