Site,age,date,infected
ME,50-64,2020-09-19,0.0157461766686146
ME,50-64,2020-09-26,0.0167391904457014
ME,50-64,2020-10-03,0.0176499522832113
ME,50-64,2020-10-10,0.0186461681692682
ME,50-64,2020-10-17,0.0193380757519237
ME,50-64,2020-10-24,0.0199970884503441
ME,50-64,2020-10-31,0.0203884300855415
ME,50-64,2020-11-07,0.0215013286603565
ME,50-64,2020-11-14,0.0228785752523806
ME,50-64,2020-11-21,0.0237986277602584
ME,50-64,2020-11-28,0.0246894164973712
ME,50-64,2020-12-05,0.02661508221642
ME,50-64,2020-12-12,0.0296893728559349
ME,50-64,2020-12-19,0.0330199763749695
ME,50-64,2020-12-26,0.0358328665425856
ME,50-64,2021-01-02,0.0419724850694472
ME,50-64,2021-01-09,0.045945962544911
ME,50-64,2021-01-16,0.0505531607854922
ME,50-64,2021-01-23,0.0545614139253418
ME,50-64,2021-01-30,0.057971898575488
ME,50-64,2021-02-06,0.0593491555865777
ME,50-64,2021-02-13,0.0610282127223894
ME,50-64,2021-02-20,0.0623602183811346
ME,50-64,2021-02-27,0.0648295719040369
ME,50-64,2021-03-06,0.0669523168468113
ME,50-64,2021-03-13,0.0688389154407527
ME,50-64,2021-03-20,0.0706311011252175
ME,50-64,2021-03-27,0.072351046341933
ME,50-64,2021-04-03,0.0741473491266262
ME,50-64,2021-04-10,0.0763346348118622
ME,50-64,2021-04-17,0.0792569148329238
ME,50-64,2021-04-24,0.0810880161628571
ME,50-64,2021-05-01,0.0826951505629901
ME,50-64,2021-05-08,0.0841619201166045
ME,50-64,2021-05-15,0.08522118218086
ME,50-64,2021-05-22,0.0867861530629872
ME,50-64,2021-05-29,0.0874740277141469
ME,50-64,2021-06-05,0.0881295514475521
ME,50-64,2021-06-12,0.0889874353136769
ME,50-64,2021-06-19,0.0895330230591386
ME,50-64,2021-06-26,0.0901037881263364
ME,50-64,2021-07-03,0.090663330426707
ME,50-64,2021-07-10,0.0911592387824076
ME,50-64,2021-07-17,0.0920806347145022
ME,50-64,2021-07-24,0.0927119734042685
ME,50-64,2021-07-31,0.0929823768662161
ME,50-64,2021-08-07,0.0934269726895387
ME,50-64,2021-08-14,0.0944827930253974
ME,50-64,2021-08-21,0.0955425002077067
ME,50-64,2021-08-28,0.096499767409754
ME,50-64,2021-09-04,0.0984022230877343
ME,50-64,2021-09-11,0.100787973933033
ME,50-64,2021-09-18,0.103656266754904
ME,50-64,2021-09-25,0.107026051642369
ME,50-64,2021-10-02,0.110881803906981
ME,50-64,2021-10-09,0.115923505202567
ME,50-64,2021-10-16,0.119628829816564
ME,50-64,2021-10-23,0.123352882718783
ME,50-64,2021-10-30,0.127897086969838
ME,50-64,2021-11-06,0.133146469204866
ME,50-64,2021-11-13,0.137532521988005
ME,50-64,2021-11-20,0.1431174263202
ME,50-64,2021-11-27,0.146411032027367
ME,50-64,2021-12-04,0.151774777835807
ME,50-64,2021-12-11,0.160152639858585
ME,50-64,2021-12-18,0.169501071642445
ME,50-64,2021-12-25,0.175854317772899
ME,50-64,2022-01-01,0.184742956037084
ME,50-64,2022-01-08,0.194588288767535
ME,50-64,2022-01-15,0.204402088077416
ME,50-64,2022-02-11,0.33651942330872
ME,65+,2020-08-01,0.00719664076924889
ME,65+,2020-08-08,0.00699492701700534
ME,65+,2020-08-15,0.00717301986823437
ME,65+,2020-08-22,0.007430604464489
ME,65+,2020-08-29,0.00776021388265152
ME,65+,2020-09-05,0.00832909005419213
ME,65+,2020-09-12,0.00882383737532109
ME,65+,2020-09-19,0.00932859417052569
ME,65+,2020-09-26,0.00991014052772343
ME,65+,2020-10-03,0.0104418864303211
ME,65+,2020-10-10,0.0110237950348888
ME,65+,2020-10-17,0.0114236890428633
ME,65+,2020-10-24,0.0118033671973386
ME,65+,2020-10-31,0.0120232169301313
ME,65+,2020-11-07,0.0126716061046066
ME,65+,2020-11-14,0.0134763976371426
ME,65+,2020-11-21,0.0140085271219854
ME,65+,2020-11-28,0.0145225312316017
ME,65+,2020-12-05,0.0156509595531922
ME,65+,2020-12-12,0.0174625993965152
ME,65+,2020-12-19,0.0194280495714635
ME,65+,2020-12-26,0.0210855705467166
ME,65+,2021-01-02,0.0247366519570882
ME,65+,2021-01-09,0.0270955397261241
ME,65+,2021-01-16,0.0298397570675629
ME,65+,2021-01-23,0.0322270704211491
ME,65+,2021-01-30,0.03425562033652
ME,65+,2021-02-06,0.035053098177159
ME,65+,2021-02-13,0.036032813514879
ME,65+,2021-02-20,0.0368015499188885
ME,65+,2021-02-27,0.0382595552957732
ME,65+,2021-03-06,0.0395072174599687
ME,65+,2021-03-13,0.040611155702649
ME,65+,2021-03-20,0.0416572965596977
ME,65+,2021-03-27,0.0426590434074746
ME,65+,2021-04-03,0.043706804283096
ME,65+,2021-04-10,0.0449923792792921
ME,65+,2021-04-17,0.0467264007091448
ME,65+,2021-04-24,0.0477947626595564
ME,65+,2021-05-01,0.0487259059669656
ME,65+,2021-05-08,0.0495707563587028
ME,65+,2021-05-15,0.0501659370237741
ME,65+,2021-05-22,0.0510696562599898
ME,65+,2021-05-29,0.0514365513516596
ME,65+,2021-06-05,0.0517831619340426
ME,65+,2021-06-12,0.0522528760634133
ME,65+,2021-06-19,0.0525313104575921
ME,65+,2021-06-26,0.0528246714677946
ME,65+,2021-07-03,0.0531107345745453
ME,65+,2021-07-10,0.0533575566066011
ME,65+,2021-07-17,0.0538632930855306
ME,65+,2021-07-24,0.0541916873933952
ME,65+,2021-07-31,0.0542997985433611
ME,65+,2021-08-07,0.0545136761239482
ME,65+,2021-08-14,0.055099031114985
ME,65+,2021-08-21,0.0556861709517292
ME,65+,2021-08-28,0.0562103994039624
ME,65+,2021-09-04,0.057309374528593
ME,65+,2021-09-11,0.0587027844620685
ME,65+,2021-09-18,0.0603912822116017
ME,65+,2021-09-25,0.0623879947939277
ME,65+,2021-10-02,0.0646854417395138
ME,65+,2021-10-09,0.0677171020785205
ME,65+,2021-10-16,0.069931805165261
ME,65+,2021-10-23,0.0721618316745293
ME,65+,2021-10-30,0.0749050283912195
ME,65+,2021-11-06,0.0780949215156433
ME,65+,2021-11-13,0.0807546760042891
ME,65+,2021-11-20,0.0841741237969417
ME,65+,2021-11-27,0.0861608858057276
ME,65+,2021-12-04,0.0894590396396504
ME,65+,2021-12-11,0.0946868771723854
ME,65+,2021-12-18,0.100572175587102
ME,65+,2021-12-25,0.104564103889454
ME,65+,2022-01-01,0.11022351140696
ME,65+,2022-01-08,0.116552219302207
ME,65+,2022-01-15,0.122912595422269
ME,65+,2022-02-11,0.215962758052929
MI,0-17,2020-08-01,0.0737345939086406
MI,0-17,2020-08-08,0.076861069160084
MI,0-17,2020-08-15,0.0791561721970768
MI,0-17,2020-08-22,0.0800229401131402
MI,0-17,2020-08-29,0.0819318670049698
MI,0-17,2020-09-05,0.0841853085855134
MI,0-17,2020-09-12,0.0862673445515723
MI,0-17,2020-09-19,0.0885709981282872
MI,0-17,2020-09-26,0.0917551722932045
MI,0-17,2020-10-03,0.0948833532084785
MI,0-17,2020-10-10,0.0989997611735569
MI,0-17,2020-10-17,0.103195619464934
MI,0-17,2020-10-24,0.109003626878937
MI,0-17,2020-10-31,0.114930545671538
MI,0-17,2020-11-07,0.121027599715281
MI,0-17,2020-11-14,0.136798235424237
MI,0-17,2020-11-21,0.152288513426015
MI,0-17,2020-11-28,0.165881253855219
MI,0-17,2020-12-05,0.181785678419584
MI,0-17,2020-12-12,0.196624773565269
MI,0-17,2020-12-19,0.209778741612922
MI,0-17,2020-12-26,0.218855336488978
MI,0-17,2021-01-02,0.228301758534746
MI,0-17,2021-01-09,0.23901051294551
MI,0-17,2021-01-16,0.247236396448173
MI,0-17,2021-01-23,0.254559831655506
MI,0-17,2021-01-30,0.260335744690173
MI,0-17,2021-02-06,0.265709028048794
MI,0-17,2021-02-13,0.269777973329169
MI,0-17,2021-02-20,0.273366538338219
MI,0-17,2021-02-27,0.277368089157547
MI,0-17,2021-03-06,0.282857124859133
MI,0-17,2021-03-13,0.287210928746379
MI,0-17,2021-03-20,0.292675497616509
MI,0-17,2021-03-27,0.299726117347811
MI,0-17,2021-04-03,0.308423551299245
MI,0-17,2021-04-10,0.31894679483837
MI,0-17,2021-04-17,0.329991742607043
MI,0-17,2021-04-24,0.3398018089759
MI,0-17,2021-05-01,0.348086139215791
MI,0-17,2021-05-08,0.355273124980573
MI,0-17,2021-05-15,0.360985423459467
MI,0-17,2021-05-22,0.36607693054485
MI,0-17,2021-05-29,0.369026425343742
MI,0-17,2021-06-05,0.371467987098257
MI,0-17,2021-06-12,0.374044255523311
MI,0-17,2021-06-19,0.375802567354477
MI,0-17,2021-06-26,0.377556331733768
MI,0-17,2021-07-03,0.378811671177388
MI,0-17,2021-07-10,0.380169109866681
MI,0-17,2021-07-17,0.381352208429674
MI,0-17,2021-07-24,0.382907243701112
MI,0-17,2021-07-31,0.384828562493025
MI,0-17,2021-08-07,0.387515578683029
MI,0-17,2021-08-14,0.390964123059885
MI,0-17,2021-08-21,0.395307516067699
MI,0-17,2021-08-28,0.399694048619624
MI,0-17,2021-09-04,0.405241187286322
MI,0-17,2021-09-11,0.410566737002885
MI,0-17,2021-09-18,0.41758312596037
MI,0-17,2021-09-25,0.424509056081924
MI,0-17,2021-10-02,0.433010330531787
MI,0-17,2021-10-09,0.441862721199359
MI,0-17,2021-10-16,0.450862817407754
MI,0-17,2021-10-23,0.459850028028335
MI,0-17,2021-10-30,0.469131385952383
MI,0-17,2021-11-06,0.480152447750387
MI,0-17,2021-11-13,0.491538656045731
MI,0-17,2021-11-20,0.507719483511323
MI,0-17,2021-11-27,0.519395674063971
MI,0-17,2021-12-04,0.538910078721257
MI,0-17,2021-12-11,0.554843663666413
MI,0-17,2021-12-18,0.569186338938902
MI,0-17,2021-12-25,0.579774590896483
MI,0-17,2022-01-01,0.594964746404744
MI,0-17,2022-01-08,0.623158572076721
MI,0-17,2022-01-15,0.646670800896078
MI,0-17,2022-02-11,0.718020563468175
MI,18-49,2020-08-01,0.0602957273750644
MI,18-49,2020-08-08,0.0627067193990663
MI,18-49,2020-08-15,0.0644197179209398
MI,18-49,2020-08-22,0.064946066918382
MI,18-49,2020-08-29,0.0663271149614053
MI,18-49,2020-09-05,0.067984512342732
MI,18-49,2020-09-12,0.0694935593284601
MI,18-49,2020-09-19,0.0711769389560182
MI,18-49,2020-09-26,0.0735726414980407
MI,18-49,2020-10-03,0.0759128815475771
MI,18-49,2020-10-10,0.079050040360233
MI,18-49,2020-10-17,0.0822410636808556
MI,18-49,2020-10-24,0.0867356807129382
MI,18-49,2020-10-31,0.0913160266996309
MI,18-49,2020-11-07,0.0960244086028208
MI,18-49,2020-11-14,0.10863711220118
MI,18-49,2020-11-21,0.121053350977169
MI,18-49,2020-11-28,0.131934105371344
MI,18-49,2020-12-05,0.144761912082083
MI,18-49,2020-12-12,0.156744832854229
MI,18-49,2020-12-19,0.167351184571175
MI,18-49,2020-12-26,0.174546840914593
MI,18-49,2021-01-02,0.182060780656591
MI,18-49,2021-01-09,0.190654001854781
MI,18-49,2021-01-16,0.197151644112696
MI,18-49,2021-01-23,0.202885353037349
MI,18-49,2021-01-30,0.207300484814166
MI,18-49,2021-02-06,0.211370137032234
MI,18-49,2021-02-13,0.214322550419216
MI,18-49,2021-02-20,0.216860652377928
MI,18-49,2021-02-27,0.219748318451151
MI,18-49,2021-03-06,0.223906500408333
MI,18-49,2021-03-13,0.227090727460092
MI,18-49,2021-03-20,0.231226152132014
MI,18-49,2021-03-27,0.236726661236129
MI,18-49,2021-04-03,0.243655893472587
MI,18-49,2021-04-10,0.252185872971083
MI,18-49,2021-04-17,0.261202778576758
MI,18-49,2021-04-24,0.269174721394075
MI,18-49,2021-05-01,0.275832131009847
MI,18-49,2021-05-08,0.28153901788777
MI,18-49,2021-05-15,0.285952810540144
MI,18-49,2021-05-22,0.289821980186231
MI,18-49,2021-05-29,0.291792839391547
MI,18-49,2021-06-05,0.293311823571809
MI,18-49,2021-06-12,0.294949216858238
MI,18-49,2021-06-19,0.295858920254741
MI,18-49,2021-06-26,0.296763297428595
MI,18-49,2021-07-03,0.297223903321275
MI,18-49,2021-07-10,0.297774077784814
MI,18-49,2021-07-17,0.298168523863413
MI,18-49,2021-07-24,0.298891832709481
MI,18-49,2021-07-31,0.299938855770787
MI,18-49,2021-08-07,0.301664203652938
MI,18-49,2021-08-14,0.304065664209335
MI,18-49,2021-08-21,0.307264686189355
MI,18-49,2021-08-28,0.310506040441478
MI,18-49,2021-09-04,0.314789873855691
MI,18-49,2021-09-11,0.318884747765237
MI,18-49,2021-09-18,0.324511810038311
MI,18-49,2021-09-25,0.330077803675492
MI,18-49,2021-10-02,0.337097735567755
MI,18-49,2021-10-09,0.344475435202007
MI,18-49,2021-10-16,0.35203077770872
MI,18-49,2021-10-23,0.35961904741914
MI,18-49,2021-10-30,0.367528249573114
MI,18-49,2021-11-06,0.377125329121649
MI,18-49,2021-11-13,0.387147970155692
MI,18-49,2021-11-20,0.401860333646845
MI,18-49,2021-11-27,0.412385978531105
MI,18-49,2021-12-04,0.430721346972588
MI,18-49,2021-12-11,0.445780136348461
MI,18-49,2021-12-18,0.459440224165171
MI,18-49,2021-12-25,0.469435012171263
MI,18-49,2022-01-01,0.484288972646952
MI,18-49,2022-01-08,0.513109882919424
MI,18-49,2022-01-15,0.537623759269823
MI,18-49,2022-02-11,0.615046408486782
MI,50-64,2020-08-01,0.0441367800109902
MI,50-64,2020-08-08,0.0458329206895564
MI,50-64,2020-08-15,0.0470053941895235
MI,50-64,2020-08-22,0.0472933272713726
MI,50-64,2020-08-29,0.0482131491426915
MI,50-64,2020-09-05,0.0493343129508149
MI,50-64,2020-09-12,0.050342144905099
MI,50-64,2020-09-19,0.0514753476021052
MI,50-64,2020-09-26,0.0531305602082582
MI,50-64,2020-10-03,0.0547403974854582
MI,50-64,2020-10-10,0.0569334698208875
MI,50-64,2020-10-17,0.0591615293520091
MI,50-64,2020-10-24,0.062346607683309
MI,50-64,2020-10-31,0.0655911505535106
MI,50-64,2020-11-07,0.0689267682185913
MI,50-64,2020-11-14,0.0781233051798373
MI,50-64,2020-11-21,0.0872114602459886
MI,50-64,2020-11-28,0.0951829591345938
MI,50-64,2020-12-05,0.104654293571666
MI,50-64,2020-12-12,0.113528056958497
MI,50-64,2020-12-19,0.121387325899899
MI,50-64,2020-12-26,0.126654232419572
MI,50-64,2021-01-02,0.132174235150823
MI,50-64,2021-01-09,0.138538764389892
MI,50-64,2021-01-16,0.143293864778766
MI,50-64,2021-01-23,0.147461229981453
MI,50-64,2021-01-30,0.150605239552737
MI,50-64,2021-02-06,0.153479877827237
MI,50-64,2021-02-13,0.155482329832237
MI,50-64,2021-02-20,0.157159549090116
MI,50-64,2021-02-27,0.159107294413933
MI,50-64,2021-03-06,0.162045420897266
MI,50-64,2021-03-13,0.164221709431608
MI,50-64,2021-03-20,0.167141130251945
MI,50-64,2021-03-27,0.171131923554303
MI,50-64,2021-04-03,0.176252441632891
MI,50-64,2021-04-10,0.182651360621616
MI,50-64,2021-04-17,0.189461027783216
MI,50-64,2021-04-24,0.195463214192218
MI,50-64,2021-05-01,0.200431017065694
MI,50-64,2021-05-08,0.2046463640635
MI,50-64,2021-05-15,0.207826564574596
MI,50-64,2021-05-22,0.210569816522706
MI,50-64,2021-05-29,0.211780035137671
MI,50-64,2021-06-05,0.21262395073811
MI,50-64,2021-06-12,0.2135622194076
MI,50-64,2021-06-19,0.213911683680991
MI,50-64,2021-06-26,0.214255956754085
MI,50-64,2021-07-03,0.214241638666559
MI,50-64,2021-07-10,0.214299109033819
MI,50-64,2021-07-17,0.214230840387631
MI,50-64,2021-07-24,0.214426662275633
MI,50-64,2021-07-31,0.214881864948073
MI,50-64,2021-08-07,0.215880999688266
MI,50-64,2021-08-14,0.217422471851178
MI,50-64,2021-08-21,0.219605191540775
MI,50-64,2021-08-28,0.221822714654963
MI,50-64,2021-09-04,0.224883186894301
MI,50-64,2021-09-11,0.227794749980461
MI,50-64,2021-09-18,0.23195436946354
MI,50-64,2021-09-25,0.236075181371493
MI,50-64,2021-10-02,0.241397737379114
MI,50-64,2021-10-09,0.247036407495886
MI,50-64,2021-10-16,0.252847289451519
MI,50-64,2021-10-23,0.258713022626348
MI,50-64,2021-10-30,0.264876087406409
MI,50-64,2021-11-06,0.2724950251097
MI,50-64,2021-11-13,0.2805287380371
MI,50-64,2021-11-20,0.292652804920871
MI,50-64,2021-11-27,0.301278594824312
MI,50-64,2021-12-04,0.316845672661954
MI,50-64,2021-12-11,0.329726118977634
MI,50-64,2021-12-18,0.341509195965822
MI,50-64,2021-12-25,0.350080974832024
MI,50-64,2022-01-01,0.363217423300686
MI,50-64,2022-01-08,0.389740905354632
MI,50-64,2022-01-15,0.412809254442176
MI,50-64,2022-02-11,0.489085943117835
MI,65+,2020-08-01,0.0282886329120386
MI,65+,2020-08-08,0.0293599871148035
MI,65+,2020-08-15,0.0300890494526668
MI,65+,2020-08-22,0.0302411664790334
MI,65+,2020-08-29,0.0308039458862619
MI,65+,2020-09-05,0.0314967713471201
MI,65+,2020-09-12,0.0321149188629254
MI,65+,2020-09-19,0.0328136170224377
MI,65+,2020-09-26,0.0338506197770073
MI,65+,2020-10-03,0.0348571038657374
MI,65+,2020-10-10,0.0362419017073576
MI,65+,2020-10-17,0.0376487315223581
MI,65+,2020-10-24,0.0396784200901994
MI,65+,2020-10-31,0.0417474780004609
MI,65+,2020-11-07,0.0438767745065366
MI,65+,2020-11-14,0.0498528702738361
MI,65+,2020-11-21,0.0557878084474008
MI,65+,2020-11-28,0.0610099307071575
MI,65+,2020-12-05,0.0672579659140196
MI,65+,2020-12-12,0.0731381366709149
MI,65+,2020-12-19,0.0783613669884363
MI,65+,2020-12-26,0.0818445801060531
MI,65+,2021-01-02,0.0855084406231041
MI,65+,2021-01-09,0.089759707490093
MI,65+,2021-01-16,0.0929193586391189
MI,65+,2021-01-23,0.0956808074072671
MI,65+,2021-01-30,0.0977408174990467
MI,65+,2021-02-06,0.0996163645566167
MI,65+,2021-02-13,0.100890151359145
MI,65+,2021-02-20,0.101938868159172
MI,65+,2021-02-27,0.103174152274554
MI,65+,2021-03-06,0.105094834357344
MI,65+,2021-03-13,0.106488450321397
MI,65+,2021-03-20,0.108397849017595
MI,65+,2021-03-27,0.111053821304842
MI,65+,2021-04-03,0.114502634600682
MI,65+,2021-04-10,0.118856803909464
MI,65+,2021-04-17,0.123516880638662
MI,65+,2021-04-24,0.12762452344933
MI,65+,2021-05-01,0.131011484341645
MI,65+,2021-05-08,0.133871255414406
MI,65+,2021-05-15,0.135997706585005
MI,65+,2021-05-22,0.13781419390722
MI,65+,2021-05-29,0.138535325898053
MI,65+,2021-06-05,0.138994100278421
MI,65+,2021-06-12,0.139519836650796
MI,65+,2021-06-19,0.139624331737224
MI,65+,2021-06-26,0.139724888800441
MI,65+,2021-07-03,0.139569371226759
MI,65+,2021-07-10,0.139465166071218
MI,65+,2021-07-17,0.139271472220732
MI,65+,2021-07-24,0.139265902670713
MI,65+,2021-07-31,0.13944471407596
MI,65+,2021-08-07,0.140010026656363
MI,65+,2021-08-14,0.140960736801095
MI,65+,2021-08-21,0.14236791528787
MI,65+,2021-08-28,0.143800414350646
MI,65+,2021-09-04,0.145835653213722
MI,65+,2021-09-11,0.147766732153981
MI,65+,2021-09-18,0.150595531371895
MI,65+,2021-09-25,0.153402813576714
MI,65+,2021-10-02,0.157084909439367
MI,65+,2021-10-09,0.161009153626887
MI,65+,2021-10-16,0.165073802890757
MI,65+,2021-10-23,0.169194812982287
MI,65+,2021-10-30,0.173551611090794
MI,65+,2021-11-06,0.179006168706308
MI,65+,2021-11-13,0.184802215635286
MI,65+,2021-11-20,0.193715159951029
MI,65+,2021-11-27,0.200056765334775
MI,65+,2021-12-04,0.211778497070018
MI,65+,2021-12-11,0.2215656601704
MI,65+,2021-12-18,0.230599902522888
MI,65+,2021-12-25,0.237172602691945
MI,65+,2022-01-01,0.247461647778433
MI,65+,2022-01-08,0.268866619297808
MI,65+,2022-01-15,0.287910796911621
MI,65+,2022-02-11,0.353965895404974
MN,0-17,2020-08-01,0.066473143088071
MN,0-17,2020-08-08,0.0679864265415598
MN,0-17,2020-08-15,0.0679773600175742
MN,0-17,2020-08-22,0.0688109534452999
MN,0-17,2020-08-29,0.0699761528233373
MN,0-17,2020-09-05,0.0716428298617792
MN,0-17,2020-09-12,0.0734589405448628
MN,0-17,2020-09-19,0.0764670508268361
MN,0-17,2020-09-26,0.0799972871314925
MN,0-17,2020-10-03,0.0842184741719099
MN,0-17,2020-10-10,0.0889228337010223
MN,0-17,2020-10-17,0.0948843617589758
MN,0-17,2020-10-24,0.101387420547504
MN,0-17,2020-10-31,0.110691913815962
MN,0-17,2020-11-07,0.122248484347984
MN,0-17,2020-11-14,0.144801768007185
MN,0-17,2020-11-21,0.164905594785005
MN,0-17,2020-11-28,0.186036456165311
MN,0-17,2020-12-05,0.207457264387387
MN,0-17,2020-12-12,0.225229531441592
MN,0-17,2020-12-19,0.238549798290279
MN,0-17,2020-12-26,0.247555153339299
MN,0-17,2021-01-02,0.255312118049171
MN,0-17,2021-01-09,0.266408464024999
MN,0-17,2021-01-16,0.272743639523713
MN,0-17,2021-01-23,0.278430286844672
MN,0-17,2021-01-30,0.281959140191531
MN,0-17,2021-02-06,0.285619967538928
MN,0-17,2021-02-13,0.288094092900534
MN,0-17,2021-02-20,0.290709980249263
MN,0-17,2021-02-27,0.292912995936216
MN,0-17,2021-03-06,0.297246303734836
MN,0-17,2021-03-13,0.30130468315059
MN,0-17,2021-03-20,0.304301811450382
MN,0-17,2021-03-27,0.307692226723186
MN,0-17,2021-04-03,0.31133017530899
MN,0-17,2021-04-10,0.315374798908465
MN,0-17,2021-04-17,0.319538536466699
MN,0-17,2021-04-24,0.322977021825083
MN,0-17,2021-05-01,0.326640856264709
MN,0-17,2021-05-08,0.329097305980905
MN,0-17,2021-05-15,0.331027463877021
MN,0-17,2021-05-22,0.331890389883029
MN,0-17,2021-05-29,0.33179156383895
MN,0-17,2021-06-05,0.330791832934827
MN,0-17,2021-06-12,0.330323451543957
MN,0-17,2021-06-19,0.329326292046703
MN,0-17,2021-06-26,0.328375574002283
MN,0-17,2021-07-03,0.327347092546517
MN,0-17,2021-07-10,0.326055988783938
MN,0-17,2021-07-17,0.324982405092899
MN,0-17,2021-07-24,0.323817122609082
MN,0-17,2021-07-31,0.323441040628671
MN,0-17,2021-08-07,0.323969602705828
MN,0-17,2021-08-14,0.32505075540557
MN,0-17,2021-08-21,0.326344521958625
MN,0-17,2021-08-28,0.328583116263478
MN,0-17,2021-09-04,0.33074369681356
MN,0-17,2021-09-11,0.333240909743511
MN,0-17,2021-09-18,0.337177241387059
MN,0-17,2021-09-25,0.341404427123579
MN,0-17,2021-10-02,0.346627690024147
MN,0-17,2021-10-09,0.352939627010118
MN,0-17,2021-10-16,0.358456745496805
MN,0-17,2021-10-23,0.363319772106649
MN,0-17,2021-10-30,0.368948203213626
MN,0-17,2021-11-06,0.378137105370882
MN,0-17,2021-11-13,0.386831158198525
MN,0-17,2021-11-20,0.396306710534882
MN,0-17,2021-11-27,0.403891511946402
MN,0-17,2021-12-04,0.414761906180213
MN,0-17,2021-12-11,0.424736563629513
MN,0-17,2021-12-18,0.432440784349066
MN,0-17,2021-12-25,0.43629181315683
MN,0-17,2022-01-01,0.442254318886446
MN,0-17,2022-01-08,0.452735397635936
MN,0-17,2022-01-15,0.471571857174348
MN,0-17,2022-02-11,0.664668309401349
MN,18-49,2020-08-01,0.0836626065765567
MN,18-49,2020-08-08,0.0851181802327541
MN,18-49,2020-08-15,0.0846957176913923
MN,18-49,2020-08-22,0.0853014842384312
MN,18-49,2020-08-29,0.0863015386255351
MN,18-49,2020-09-05,0.0878947674842694
MN,18-49,2020-09-12,0.0896498689601337
MN,18-49,2020-09-19,0.0928075588170605
MN,18-49,2020-09-26,0.0965501499351971
MN,18-49,2020-10-03,0.101066364362211
MN,18-49,2020-10-10,0.106099121549562
MN,18-49,2020-10-17,0.112539427862736
MN,18-49,2020-10-24,0.119533649013004
MN,18-49,2020-10-31,0.129663426459773
MN,18-49,2020-11-07,0.142235313366593
MN,18-49,2020-11-14,0.167033234382401
MN,18-49,2020-11-21,0.188727606257331
MN,18-49,2020-11-28,0.211252089794851
MN,18-49,2020-12-05,0.233789299251052
MN,18-49,2020-12-12,0.252097478568054
MN,18-49,2020-12-19,0.265426735656451
MN,18-49,2020-12-26,0.274025709897553
MN,18-49,2021-01-02,0.281229524981425
MN,18-49,2021-01-09,0.291913573397599
MN,18-49,2021-01-16,0.297500743843366
MN,18-49,2021-01-23,0.302370234011259
MN,18-49,2021-01-30,0.30495051479998
MN,18-49,2021-02-06,0.307652664061977
MN,18-49,2021-02-13,0.309103005405504
MN,18-49,2021-02-20,0.310691151183196
MN,18-49,2021-02-27,0.311841530763769
MN,18-49,2021-03-06,0.31518575923555
MN,18-49,2021-03-13,0.318228035831441
MN,18-49,2021-03-20,0.320162670671408
MN,18-49,2021-03-27,0.322489781845361
MN,18-49,2021-04-03,0.3250576565981
MN,18-49,2021-04-10,0.328027340104856
MN,18-49,2021-04-17,0.331103481273432
MN,18-49,2021-04-24,0.333427534997743
MN,18-49,2021-05-01,0.335968762475805
MN,18-49,2021-05-08,0.337275726283785
MN,18-49,2021-05-15,0.33804390563251
MN,18-49,2021-05-22,0.337730700243806
MN,18-49,2021-05-29,0.336448064773175
MN,18-49,2021-06-05,0.334262197709852
MN,18-49,2021-06-12,0.332615101632562
MN,18-49,2021-06-19,0.330442064348938
MN,18-49,2021-06-26,0.328321144027664
MN,18-49,2021-07-03,0.326128188226001
MN,18-49,2021-07-10,0.32367953744575
MN,18-49,2021-07-17,0.321454171128378
MN,18-49,2021-07-24,0.319144060619814
MN,18-49,2021-07-31,0.317622291106307
MN,18-49,2021-08-07,0.316998463585618
MN,18-49,2021-08-14,0.316920097146677
MN,18-49,2021-08-21,0.317049308108015
MN,18-49,2021-08-28,0.318104873458735
MN,18-49,2021-09-04,0.319078065957896
MN,18-49,2021-09-11,0.320375694116733
MN,18-49,2021-09-18,0.323075052532746
MN,18-49,2021-09-25,0.326048303872577
MN,18-49,2021-10-02,0.329983197205627
MN,18-49,2021-10-09,0.334967598100902
MN,18-49,2021-10-16,0.339163951155952
MN,18-49,2021-10-23,0.342711988901197
MN,18-49,2021-10-30,0.34699519255726
MN,18-49,2021-11-06,0.354732985659913
MN,18-49,2021-11-13,0.361979636254863
MN,18-49,2021-11-20,0.369980089022343
MN,18-49,2021-11-27,0.376132874076306
MN,18-49,2021-12-04,0.385485993182707
MN,18-49,2021-12-11,0.393967339648642
MN,18-49,2021-12-18,0.400231464479629
MN,18-49,2021-12-25,0.402725732243639
MN,18-49,2022-01-01,0.407283329051209
MN,18-49,2022-01-08,0.416269098901597
MN,18-49,2022-01-15,0.433493168434195
MN,18-49,2022-02-11,0.624660335283726
MN,50-64,2020-08-01,0.0796149482958342
MN,50-64,2020-08-08,0.0809515470125045
MN,50-64,2020-08-15,0.0804934479516236
MN,50-64,2020-08-22,0.0810170018385828
MN,50-64,2020-08-29,0.0819159543348292
MN,50-64,2020-09-05,0.0833793409909966
MN,50-64,2020-09-12,0.0849954233941567
MN,50-64,2020-09-19,0.087945962173731
MN,50-64,2020-09-26,0.0914511031280347
MN,50-64,2020-10-03,0.0956903715163039
MN,50-64,2020-10-10,0.100418836123922
MN,50-64,2020-10-17,0.106485391451958
MN,50-64,2020-10-24,0.113077490809138
MN,50-64,2020-10-31,0.122657183698703
MN,50-64,2020-11-07,0.134569115499289
MN,50-64,2020-11-14,0.15817906632654
